, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
2748,80,120,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,100000.0,16666.66667,120.0,0.0,120,120,120,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0,0,0,40,0,16666.66667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2749,2967,47,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2750,22,12867143,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,369.39047,4.119018495,247445.0577,666372.7239,2540191,3,10800000,539817.35,949491.4084,2601164,316,12900000,415064.9032,826509.431,2540191,3,0,0,0,0,680,1032,1.632063932,2.486954563,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2751,53,548,1,1,56,116,56,56,56.0,0.0,116,116,116.0,0.0,313868.6131,3649.635036,548.0,0.0,548,548,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1824.817518,1824.817518,56,116,76.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,114.0,56.0,116.0,20,0,0,0,0,0,0,1,56,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2752,443,251888,35,104,871,165422,389,0,24.88571429,80.31363939,2896,0,1590.596154,613.8635964,660186.2733,551.8325605,1825.275362,7414.571639,73819,1,251888,7408.470588,14022.88921,73819,1,220483,2140.61165,10201.03683,96123,4,0,0,0,0,1132,3336,138.9506447,412.8819158,0,2896,1187.807143,867.6848622,752877.0201,0,0,0,1,0,0,0,0,2,1196.352518,24.88571429,1590.596154,1132,0,0,0,0,0,0,35,871,104,165422,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2753,53,173,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,994219.6532,23121.38728,57.66666667,60.08604941,122,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11560.69364,11560.69364,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2754,56682,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,59,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2755,53,264802,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,694.8588002,15.10562609,88267.33333,152840.2063,264752,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,40,7.552813045,7.552813045,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2756,21,237,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,59071.72996,12658.22785,118.5,60.1040764,161,76,237,237.0,0.0,237,237,0,0.0,0.0,0,0,1,0,0,0,64,20,8438.818565,4219.409283,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2757,80,1114629,3,4,436,860,436,0,145.3333333,251.7247174,860,0,215.0,430.0,1162.718716,6.280116523,185771.5,413063.7922,1028357,4,1051745,525872.5,710620.3948,1028357,23388,1091290,363763.3333,596039.8339,1051630,4,0,0,0,0,72,92,2.69147851,3.588638013,0,860,162.0,320.6564695,102820.5714,0,0,0,1,0,0,0,0,1,185.1428571,145.3333333,215.0,72,0,0,0,0,0,0,3,436,4,860,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2758,22,72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2759,53,185,2,2,164,260,82,82,82.0,0.0,130,130,130.0,0.0,2291891.892,21621.62162,61.66666667,64.93329911,132,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,10810.81081,10810.81081,82,130,101.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,126.5,82.0,130.0,64,0,0,0,0,0,0,2,164,2,260,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2760,8080,58445,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5834.545299,119.7707246,9740.833333,22871.18073,56423,58,58445,19481.66667,33106.43186,57708,58,57149,28574.5,39383.72639,56423,726,0,0,0,0,92,72,68.44041406,51.33031055,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2761,47568,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4969,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2762,59180,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2763,51701,68,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,176470.5882,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14705.88235,14705.88235,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1346,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2764,53,61697,1,1,51,133,51,51,51.0,0.0,133,133,133.0,0.0,2982.316806,32.41648703,61697.0,0.0,61697,61697,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.20824351,16.20824351,51,133,78.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,117.5,51.0,133.0,20,0,0,0,0,0,0,1,51,1,133,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2765,53,223,2,2,84,282,42,42,42.0,0.0,141,141,141.0,0.0,1641255.605,17937.21973,74.33333333,87.52333022,172,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,8968.609865,8968.609865,42,141,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,102.0,42.0,141.0,40,0,0,0,0,0,0,2,84,2,282,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2766,443,96771366,5,3,92,92,46,0,18.4,25.19523765,46,0,30.66666667,26.55811238,1.901388888,0.082669082,13800000.0,24400000.0,59000000,3,96800000,24200000.0,29200000.0,59000000,48986,59000000,29500000.0,41700000.0,59000000,3,1,0,0,0,160,96,0.051668176,0.031000906,0,46,25.55555556,24.24412873,587.7777778,0,1,0,0,1,0,0,0,0,28.75,18.4,30.66666667,160,0,0,0,0,0,0,5,92,3,92,421,187,1,32,48986.0,0.0,48986,48986,59000000.0,0.0,59000000,59000000,0
2767,22,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2768,21,218,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,64220.18349,13761.46789,109.0,79.19595949,165,53,218,218.0,0.0,218,218,0,0.0,0.0,0,0,1,0,0,0,64,20,9174.311927,4587.155963,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2769,53,358205,1,1,62,121,62,62,62.0,0.0,121,121,121.0,0.0,510.880641,5.583394983,358205.0,0.0,358205,358205,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,2.791697492,2.791697492,62,121,81.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,122.5,62.0,121.0,32,0,0,0,0,0,0,1,62,1,121,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2770,22,11670408,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,407.2693945,4.541400781,224430.9231,607946.9044,2148290,13,9587911,479395.55,846079.0145,2195739,600,11700000,376460.2903,754495.7307,2148290,13,0,0,0,0,680,1032,1.799422951,2.74197783,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2771,21,227,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,61674.00881,13215.85903,113.5,45.96194078,146,81,227,227.0,0.0,227,227,0,0.0,0.0,0,0,1,0,0,0,64,20,8810.572687,4405.286344,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2772,53,69957,4,2,152,270,38,38,38.0,0.0,135,135,135.0,0.0,6032.27697,85.76697114,13991.4,19412.92855,39593,3,30315,10105.0,17497.17726,30309,3,49,49.0,0.0,49,49,0,0,0,0,128,40,57.17798076,28.58899038,38,135,65.71428571,47.33115354,2240.238095,0,0,0,0,0,0,0,0,0,76.66666667,38.0,135.0,128,0,0,0,0,0,0,4,152,2,270,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2773,22,102,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19607.84314,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9803.921569,9803.921569,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2774,443,117651654,17,15,1273,4399,344,0,74.88235294,106.3689818,1410,0,293.2666667,483.9447233,48.21011696,0.271989376,3795214.645,14500000.0,58200000,3,118000000,7353228.375,19800000.0,58200000,20,118000000,8397645.071,21100000.0,58300000,3,0,0,0,0,352,312,0.144494356,0.12749502,0,1410,171.8787879,347.7774753,120949.1723,0,0,0,1,0,0,0,0,0,177.25,74.88235294,293.2666667,352,0,0,0,0,0,0,17,1273,15,4399,8192,127,16,20,640316.0,784328.4985,1194920,85712,58100000.0,63527.18033,58200000,58100000,0
2775,443,5575778,10,7,351,4816,194,0,35.1,68.43723808,1448,0,688.0,659.1722082,926.6868229,3.048901875,348486.125,1362084.536,5456083,26,5575778,619530.8889,1813828.001,5456083,48,55501,9250.166667,14052.85227,29281,57,0,0,0,0,328,232,1.793471691,1.255430184,0,1448,287.0555556,514.0217977,264218.4085,0,0,0,1,0,0,0,0,0,303.9411765,35.1,688.0,328,0,0,0,0,0,0,10,351,7,4816,29200,939,3,32,119647.0,0.0,119647,119647,5456083.0,0.0,5456083,5456083,0
2776,53,60599,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,5214.607502,66.0076899,20199.66667,34981.65281,60593,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,33.00384495,33.00384495,31,127,69.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,64,0,0,0,0,0,0,2,62,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2777,443,10032760,48,88,1260,142115,389,0,26.25,87.42546978,2896,0,1614.943182,683.8440596,14290.68372,13.55559188,74316.74074,846747.9717,9839593,0,10000000,213462.9787,1434684.153,9839734,1,10000000,115000.3678,1057272.779,9863047,48,0,0,0,0,1548,2824,4.784326546,8.771265335,0,2896,1046.532847,941.4406361,886310.4713,0,0,0,1,0,0,0,0,1,1054.227941,26.25,1614.943182,1548,0,0,0,0,0,0,48,1260,88,142115,65535,126,7,32,158739.0,0.0,158739,158739,9839593.0,0.0,9839593,9839593,0
2778,443,11045169,10,9,2604,2885,2069,0,260.4,646.0901554,1451,0,320.5555556,570.8182966,496.9593494,1.72020908,613620.5,2346917.104,9999489,1,10700000,1192912.111,3307694.76,9999489,1,11000000,1377752.5,3500243.831,10000000,3,0,0,0,0,220,188,0.9053732,0.81483588,0,2069,274.45,583.0946908,339999.4184,0,0,0,1,0,0,0,0,0,288.8947368,260.4,320.5555556,220,0,0,0,0,0,0,10,2604,9,2885,29200,16060,3,20,736720.0,0.0,736720,736720,9999489.0,0.0,9999489,9999489,0
2779,80,474186,4,4,207,1628,195,0,51.75,95.54187564,1616,0,407.0,806.0049628,3869.789492,16.87101686,67740.85714,147430.5984,399807,17,74379,24793.0,21460.85406,37606,17,437500,145833.3333,220734.7553,399873,877,0,0,0,0,92,92,8.435508429,8.435508429,0,1616,203.8888889,533.3255208,284436.1111,0,0,0,1,0,0,0,0,1,229.375,51.75,407.0,92,0,0,0,0,0,0,4,207,4,1628,8192,946,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2780,22,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2781,22,11908603,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,399.1232221,4.450564017,229011.5962,617385.7399,2436396,3,10100000,502826.05,889295.7856,2488746,374,11900000,384144.1935,765858.3668,2436396,3,0,0,0,0,680,1032,1.763431025,2.687132991,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2782,53,48132,1,1,54,125,54,54,54.0,0.0,125,125,125.0,0.0,3718.939583,41.55239757,48132.0,0.0,48132,48132,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.77619879,20.77619879,54,125,77.66666667,40.99186911,1680.333333,0,0,0,0,0,0,0,0,1,116.5,54.0,125.0,20,0,0,0,0,0,0,1,54,1,125,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2783,80,5666728,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.117624139,0.705874713,1888909.333,3231192.333,5619871,26,5666728,2833364.0,3940715.991,5619871,46857,0,0.0,0.0,0,0,0,0,0,0,80,32,0.529406035,0.176468678,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,80,0,0,0,0,0,0,3,12,1,0,29200,14600,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2784,53,1066,2,2,76,180,38,38,38.0,0.0,90,90,90.0,0.0,240150.0938,3752.345216,355.3333333,570.8461556,1014,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,1876.172608,1876.172608,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2785,22,13167470,22,33,2008,2745,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,360.9653183,4.176960342,243842.037,662317.6385,2460168,4,11300000,538186.4762,957858.5964,2518226,516,13200000,411481.0,824125.0347,2460168,4,0,0,0,0,712,1064,1.670784137,2.506176205,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,91.27272727,83.18181818,712,0,0,0,0,0,0,22,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2786,21,238,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,58823.52941,12605.04202,119.0,42.42640687,149,89,238,238.0,0.0,238,238,0,0.0,0.0,0,0,1,0,0,0,64,20,8403.361345,4201.680672,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2787,22,12754701,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,372.6469166,4.15533065,245282.7115,667619.4956,2409865,3,10800000,537681.9,955419.6749,2465274,497,12800000,411439.3226,828965.2611,2409865,3,0,0,0,0,680,1032,1.646451767,2.508878883,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2788,80,5347434,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748022322,1782478.0,3055153.1,5310200,81,5347434,2673717.0,3728550.016,5310200,37234,0,0.0,0.0,0,0,0,0,0,0,72,32,0.561016742,0.187005581,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2789,33202,70,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42857.14286,35.0,18.38477631,48,22,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,14285.71429,28571.42857,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2790,443,100609439,10,5,190,160,38,0,19.0,20.02775851,32,32,32.0,0.0,3.478798843,0.149091379,7186388.5,11700000.0,25000000,51060,101000000,11200000.0,13100000.0,25000000,151965,100000000,25100000.0,3129.783219,25100000,25100000,1,0,0,0,200,100,0.099394253,0.049697126,0,38,24.25,17.07825128,291.6666667,0,1,0,0,1,0,0,0,0,25.86666667,19.0,32.0,200,0,0,0,0,0,0,10,190,5,160,254,1101,4,20,154693.0,1824.182922,155709,151965,25000000.0,3363.143408,25000000,25000000,0
2791,80,115826662,16,14,438,746,427,0,27.375,106.5675842,746,0,53.28571429,199.3768865,10.22217147,0.259007723,3994022.828,4873629.201,10000000,121,116000000,7721777.467,4148875.15,10000000,252,110000000,8498653.769,3759128.403,10000000,20333,0,0,0,0,332,424,0.138137452,0.120870271,0,746,38.19354839,152.0564411,23121.16129,0,0,0,1,0,0,0,0,0,39.46666667,27.375,53.28571429,332,0,0,0,0,0,0,16,438,14,746,8192,343,12,20,46224.36364,32256.87719,143481,36337,9997648.727,16461.14581,10000000,9949532,0
2792,80,5130592,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.779637126,1710197.333,2929337.02,5092634,84,5130592,2565296.0,3574195.676,5092634,37958,0,0.0,0.0,0,0,0,0,0,0,72,32,0.584727844,0.194909281,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2793,21,49,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,285714.2857,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,1,0,0,0,64,0,40816.32653,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2794,22,35,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,28571.42857,28571.42857,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2795,22,12309111,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,386.1367405,4.468234952,227946.5,629379.0844,2412257,4,10800000,489919.8636,908450.179,2465492,516,12300000,397065.2581,794140.9559,2412257,4,0,0,0,0,744,1032,1.868534616,2.599700336,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
2796,21,49,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,285714.2857,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,1,0,0,0,64,0,40816.32653,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2797,21,9080842,9,15,110,188,23,0,12.22222222,9.909310997,34,0,12.53333333,14.54975045,32.81634016,2.642926724,394819.2174,1028753.878,3310680,3,5728304,716038.0,1325166.575,2989064,4,9080722,648623.0,1270337.457,3310680,3,0,0,0,0,296,488,0.991097522,1.651829203,0,34,11.92,12.7440182,162.41,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2798,53,17728,2,2,60,188,30,30,30.0,0.0,94,94,94.0,0.0,13989.16968,225.631769,5909.333333,10230.06942,17722,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,112.8158845,112.8158845,30,94,55.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,69.5,30.0,94.0,64,0,0,0,0,0,0,2,60,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2799,21,250,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56000.0,12000.0,125.0,52.32590181,162,88,250,250.0,0.0,250,250,0,0.0,0.0,0,0,1,0,0,0,64,20,8000.0,4000.0,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2800,5091,51,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,843137.2549,58823.52941,25.5,33.23401872,49,2,51,25.5,33.23401872,49,2,0,0.0,0.0,0,0,0,0,0,0,60,0,58823.52941,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2801,50250,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2802,22,11717305,21,33,2008,2745,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,405.6393514,4.608568267,221081.2264,605176.7597,2212300,4,9895408,494770.4,877029.9897,2270076,313,11700000,366163.1563,748055.9425,2212300,4,0,0,0,0,680,1064,1.792220993,2.816347274,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,95.61904762,83.18181818,680,0,0,0,0,0,0,21,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
